Timestep,Episodio,Stato,Azione,Ricompensa,Stato successivo,Terminato
82,13,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 8.0]",5,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 8.0]",False
83,13,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 8.0]",8,9,"[0.0, 3.0, 7.019999980926514, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 8.0]",True
84,14,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 5.5]",1,-1,"[0.0, 3.0, 6.896666526794434, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 9.0]",False
85,14,"[0.0, 3.0, 6.896666526794434, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 9.0]",5,-1,"[0.0, 3.0, 6.896666526794434, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 8.5]",False
86,14,"[0.0, 3.0, 6.896666526794434, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 8.5]",1,-1,"[0.0, 3.0, 6.896666526794434, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 8.5]",False
87,14,"[0.0, 3.0, 6.896666526794434, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 8.5]",3,-1,"[0.0, 3.0, 6.896666526794434, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 8.5]",False
88,14,"[0.0, 3.0, 6.896666526794434, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 8.5]",2,-1,"[1.0, 3.0, 6.896666526794434, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 8.5]",False
89,14,"[1.0, 3.0, 6.896666526794434, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 8.5]",4,0,"[1.0, 2.0, 6.900000095367432, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 8.5]",False
90,14,"[1.0, 2.0, 6.900000095367432, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 8.5]",5,-1,"[1.0, 2.0, 6.9033331871032715, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 7.5]",False
91,14,"[1.0, 2.0, 6.9033331871032715, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 7.5]",7,-1,"[1.0, 2.0, 6.9066667556762695, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 7.5]",False
92,14,"[1.0, 2.0, 6.9066667556762695, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 7.5]",5,-1,"[0.0, 1.0, 6.909999847412109, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 7.0]",False
93,14,"[0.0, 1.0, 6.909999847412109, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 7.0]",10,-1,"[0.0, 1.0, 6.9066667556762695, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 7.0]",True
94,15,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",5,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",False
95,15,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",9,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 2.5]",False
96,15,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 2.5]",11,9,"[0.0, 3.0, 7.130000114440918, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 2.5]",True
97,16,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 1.0]",10,-1,"[1.0, 3.0, 5.909999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 1.0]",False
98,16,"[1.0, 3.0, 5.909999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.913333415985107, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4266666769981384, 1.7999999523162842, 1.0]",False
99,16,"[1.0, 3.0, 5.913333415985107, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4266666769981384, 1.7999999523162842, 1.0]",3,-1,"[1.0, 3.0, 5.916666507720947, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4266666769981384, 1.7999999523162842, 1.0]",False
100,16,"[1.0, 3.0, 5.916666507720947, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4266666769981384, 1.7999999523162842, 1.0]",0,-1,"[1.0, 3.0, 6.206666469573975, 1.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.600000023841858, 1.7999999523162842, 1.0]",False
101,16,"[1.0, 3.0, 6.206666469573975, 1.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.600000023841858, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 6.2133331298828125, 1.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.6133333444595337, 1.7999999523162842, 1.0]",False
102,16,"[1.0, 3.0, 6.2133331298828125, 1.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.6133333444595337, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 6.2166666984558105, 1.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.6266666650772095, 1.7999999523162842, 1.0]",False
103,16,"[1.0, 3.0, 6.2166666984558105, 1.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.6266666650772095, 1.7999999523162842, 1.0]",1,-1,"[1.0, 2.0, 8.646666526794434, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.6399999856948853, 1.7999999523162842, 1.0]",False
104,16,"[1.0, 2.0, 8.646666526794434, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.6399999856948853, 1.7999999523162842, 1.0]",6,-1,"[1.0, 2.0, 8.65333366394043, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.6399999856948853, 1.7999999523162842, 1.0]",False
105,16,"[1.0, 2.0, 8.65333366394043, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.6399999856948853, 1.7999999523162842, 1.0]",8,-1,"[1.0, 2.0, 10.0, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.6399999856948853, 1.7999999523162842, 1.0]",False
106,16,"[1.0, 2.0, 10.0, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.6399999856948853, 1.7999999523162842, 1.0]",3,-1,"[1.0, 2.0, 10.0, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.6399999856948853, 1.7999999523162842, 1.0]",True
107,17,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",11,9,"[1.0, 3.0, 6.87333345413208, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
108,18,"[1.0, 3.0, 5.900000095367432, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 1.0]",7,-1,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4266666769981384, 1.7999999523162842, 1.0]",False
109,18,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4266666769981384, 1.7999999523162842, 1.0]",4,0,"[0.0, 1.0, 5.913333415985107, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.4399999976158142, 1.7999999523162842, 1.0]",False
110,18,"[0.0, 1.0, 5.913333415985107, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.4399999976158142, 1.7999999523162842, 1.0]",11,-1,"[0.0, 1.0, 5.87333345413208, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 2.0]",False
111,18,"[0.0, 1.0, 5.87333345413208, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 2.0]",0,-1,"[0.0, 1.0, 5.8466668128967285, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 19.5]",False
112,18,"[0.0, 1.0, 5.8466668128967285, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 19.5]",8,-1,"[0.0, 1.0, 5.726666450500488, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 17.0]",False
113,18,"[0.0, 1.0, 5.726666450500488, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 17.0]",1,-1,"[0.0, 1.0, 5.62666654586792, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.0]",False
114,18,"[0.0, 1.0, 5.62666654586792, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.0]",11,-1,"[0.0, 1.0, 5.306666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 13.5]",False
115,18,"[0.0, 1.0, 5.306666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 13.5]",9,-1,"[0.0, 1.0, 5.306666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 13.0]",False
116,18,"[0.0, 1.0, 5.306666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 13.0]",5,-1,"[0.0, 1.0, 5.306666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 12.5]",False
117,18,"[0.0, 1.0, 5.306666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 12.5]",10,-1,"[0.0, 1.0, 5.306666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 12.0]",True
118,19,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 7.5]",7,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 7.5]",False
119,19,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 7.5]",10,-1,"[0.0, 1.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 7.5]",False
120,19,"[0.0, 1.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 7.5]",10,-1,"[0.0, 1.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 7.0]",False
121,19,"[0.0, 1.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 7.0]",0,-1,"[0.0, 1.0, 5.576666831970215, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9333333373069763, 1.7999999523162842, 1.0]",False
122,19,"[0.0, 1.0, 5.576666831970215, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9333333373069763, 1.7999999523162842, 1.0]",6,-1,"[0.0, 1.0, 5.573333263397217, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9466666579246521, 1.7999999523162842, 1.0]",False
123,19,"[0.0, 1.0, 5.573333263397217, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9466666579246521, 1.7999999523162842, 1.0]",4,0,"[0.0, 1.0, 5.570000171661377, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.9599999785423279, 1.7999999523162842, 1.0]",False
124,19,"[0.0, 1.0, 5.570000171661377, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.9599999785423279, 1.7999999523162842, 1.0]",6,-1,"[0.0, 1.0, 5.570000171661377, 1.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.9599999785423279, 1.7999999523162842, 1.0]",False
125,19,"[0.0, 1.0, 5.570000171661377, 1.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.9599999785423279, 1.7999999523162842, 1.0]",4,-2,"[0.0, 1.0, 5.570000171661377, 1.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.9599999785423279, 1.7999999523162842, 0.5]",False
126,19,"[0.0, 1.0, 5.570000171661377, 1.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.9599999785423279, 1.7999999523162842, 0.5]",5,-1,"[0.0, 1.0, 5.570000171661377, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.9599999785423279, 1.7999999523162842, 0.0]",False
127,19,"[0.0, 1.0, 5.570000171661377, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.9599999785423279, 1.7999999523162842, 0.0]",4,0,"[0.0, 1.0, 5.570000171661377, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.9599999785423279, 1.7999999523162842, 0.0]",True
128,20,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",0,-1,"[1.0, 3.0, 6.0933332443237305, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 0.0]",False
129,20,"[1.0, 3.0, 6.0933332443237305, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 0.0]",0,-1,"[1.0, 3.0, 6.496666431427002, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.5]",False
130,20,"[1.0, 3.0, 6.496666431427002, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.5]",0,-1,"[1.0, 3.0, 6.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0533332824707031, 1.7999999523162842, 1.0]",False
131,20,"[1.0, 3.0, 6.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0533332824707031, 1.7999999523162842, 1.0]",4,0,"[1.0, 3.0, 6.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0666667222976685, 1.7999999523162842, 1.0]",False
132,20,"[1.0, 3.0, 6.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0666667222976685, 1.7999999523162842, 1.0]",11,9,"[0.0, 3.0, 7.563333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 1.5]",True
133,21,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 2.0]",9,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",False
134,21,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",2,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
135,21,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",8,9,"[1.0, 2.0, 7.0333333015441895, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",True
136,22,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",8,-1,"[0.0, 3.0, 6.989999771118164, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",False
137,22,"[0.0, 3.0, 6.989999771118164, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",2,-1,"[0.0, 3.0, 6.989999771118164, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
138,22,"[0.0, 3.0, 6.989999771118164, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",5,-1,"[1.0, 2.0, 6.996666431427002, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
139,22,"[1.0, 2.0, 6.996666431427002, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",1,19,"[1.0, 2.0, 8.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.8533333539962769, 1.7999999523162842, 1.0]",True
140,23,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",10,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
141,23,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
142,23,"[1.0, 3.0, 5.809999942779541, 3.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",7,-1,"[1.0, 3.0, 5.816666603088379, 1.0, 10.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",False
143,23,"[1.0, 3.0, 5.816666603088379, 1.0, 10.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",7,-1,"[0.0, 1.0, 5.816666603088379, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",False
144,23,"[0.0, 1.0, 5.816666603088379, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",2,-1,"[0.0, 1.0, 5.820000171661377, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",False
145,23,"[0.0, 1.0, 5.820000171661377, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",9,-1,"[1.0, 2.0, 5.826666831970215, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",False
146,23,"[1.0, 2.0, 5.826666831970215, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",5,-1,"[1.0, 2.0, 5.833333492279053, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",False
147,23,"[1.0, 2.0, 5.833333492279053, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",4,0,"[1.0, 2.0, 5.840000152587891, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 9.0, 1.0]",False
148,23,"[1.0, 2.0, 5.840000152587891, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 9.0, 1.0]",7,-1,"[1.0, 2.0, 5.8466668128967285, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 9.0, 1.0]",False
149,23,"[1.0, 2.0, 5.8466668128967285, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 9.0, 1.0]",3,-1,"[0.0, 1.0, 5.8466668128967285, 1.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0533333346247673, 9.0, 0.5]",True
150,24,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.0]",2,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.0]",False
151,24,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.0]",3,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 0.0]",False
152,24,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 0.0]",0,-1,"[1.0, 2.0, 6.106666564941406, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2000000476837158, 1.7999999523162842, 0.0]",False
153,24,"[1.0, 2.0, 6.106666564941406, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2000000476837158, 1.7999999523162842, 0.0]",2,-1,"[1.0, 2.0, 6.110000133514404, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2133333683013916, 1.7999999523162842, 0.0]",False
154,24,"[1.0, 2.0, 6.110000133514404, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2133333683013916, 1.7999999523162842, 0.0]",9,-1,"[1.0, 2.0, 6.113333225250244, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2266666889190674, 1.7999999523162842, 0.0]",False
155,24,"[1.0, 2.0, 6.113333225250244, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2266666889190674, 1.7999999523162842, 0.0]",10,-1,"[1.0, 2.0, 6.116666793823242, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2400000095367432, 1.7999999523162842, 0.0]",False
156,24,"[1.0, 2.0, 6.116666793823242, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2400000095367432, 1.7999999523162842, 0.0]",3,-1,"[1.0, 2.0, 6.116666793823242, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.253333330154419, 8.0, 0.0]",False
157,24,"[1.0, 2.0, 6.116666793823242, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.253333330154419, 8.0, 0.0]",6,-1,"[1.0, 2.0, 6.12333345413208, 2.0, 8.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 1.2666666507720947, 8.0, 0.0]",False
158,24,"[1.0, 2.0, 6.12333345413208, 2.0, 8.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 1.2666666507720947, 8.0, 0.0]",11,-1,"[1.0, 2.0, 7.760000228881836, 2.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.2799999713897705, 8.0, 0.0]",False
159,24,"[1.0, 2.0, 7.760000228881836, 2.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.2799999713897705, 8.0, 0.0]",5,-1,"[1.0, 2.0, 7.773333549499512, 2.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.2799999713897705, 8.0, 0.0]",True
160,25,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",5,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.0]",False
161,25,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.0]",5,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.0]",False
